"date","county","state","jail_population","resident_population","cases","deaths","jail_incarceration_rate_per_100k","urbanicity","tot_pop","male_perc","female_perc","white_pop_perc","black_pop_perc","asian_pop_perc","hisp_pop_perc","age_oto4","age_5to14_perc","age_15to24_perc","age_25to34_perc","age_35to44_perc","age_45to54_perc","age_55to64_perc","age_65to74_perc","age_75to84_perc","age_84plus_perc","lowrisk_agegroup_perc","highrisk_agegroup_perc","land_area","population_density","pop_infection_rate","cluster"
2020-04-30,"Pitt","North Carolina",261,180742,123,2,144.4,"small/mid",179914,0.4695632357682,0.5304367642318,0.610880754138088,0.371833209199951,0.0278911035272408,0.0634747712796114,10303,0.120507575841791,0.210083706659849,0.139922407372411,0.11656124592861,0.111069733317029,0.11236479651389,0.0804828973843058,0.0370899429727536,0.0146514445790767,0.867775715063864,0.132224284936136,651.98,275.950182520936,0.000680528045501322,"2"
2020-04-30,"Rensselaer","New York",217,158714,287,20,136.7,"small/mid",159442,0.493991545514984,0.506008454485017,0.887300711230416,0.0949436158603128,0.0343259617917487,0.05231996588101,8391,0.10862257121712,0.134167910588176,0.142352705058893,0.117936302856211,0.13078737095621,0.143970848333563,0.100751370404285,0.0469512424580725,0.0218323904617353,0.830464996675907,0.169535003324093,652.43,244.381772757231,0.00180828408331968,"3"
2020-04-30,"Rockland","New York",91,325789,11708,370,27.9,"suburban",325695,0.490572468106664,0.509427531893336,0.794197024823838,0.146523588019466,0.0698844010500622,0.180656749412794,26349,0.154107370392545,0.138767865641167,0.11640645389091,0.109885015121509,0.121748875481662,0.1212668293956,0.0850888100830532,0.0480879350312409,0.0237400021492501,0.843083252736456,0.156916747263544,173.55,1876.66378565255,0.0359373705066776,"2"
2020-04-30,"Saratoga","New York",113,229863,354,3,49.2,"small/mid",230163,0.495214261197499,0.504785738802501,0.947080981739028,0.0277629332255836,0.0373300660836016,0.033537101966867,11788,0.112137919648249,0.119285028436369,0.121600778578659,0.122912892167725,0.146535281517881,0.1450146200736,0.108431850471188,0.0513983568166908,0.0214673948462611,0.81870239786586,0.18129760213414,809.98,284.158868120201,0.0015400477675833,"3"
2020-04-30,"Schenectady","New York",132,155299,501,25,85,"small/mid",155350,0.487325394271001,0.512674605728999,0.813762471837786,0.147846797553911,0.0610234953331188,0.073691663984551,8948,0.120611522368845,0.126243965239781,0.132307692307692,0.123353717412295,0.130473125201159,0.138249114901835,0.0947795300933376,0.0482394592854844,0.0281429031219826,0.828838107499195,0.171161892500805,204.52,759.583414824956,0.00322603493905305,"3"
2020-04-30,"Schoharie","New York",0,30999,42,0,0,"small/mid",31097,0.501527478534907,0.498472521465093,0.971701450300672,0.0229282567450236,0.0114158922082516,0.0334437405537512,1265,0.100106119561372,0.138051902112744,0.106023089043959,0.104415216901952,0.132231404958678,0.159918963244043,0.128919188346143,0.0657298131652571,0.0239251374730681,0.781425861015532,0.218574138984468,621.82,50.0096490945933,0.00135488241556179,"1"
2020-04-30,"Schuyler","New York",9,17807,7,0,50.5,"rural",17912,0.498548459133542,0.501451540866458,0.977501116569897,0.0179209468512729,0.00993747208575257,0.018646717284502,906,0.106855739169272,0.102333631085306,0.113108530594015,0.110149620366235,0.137617239839214,0.165978115230013,0.127400625279142,0.0611880303707012,0.0247878517195176,0.786623492630639,0.213376507369361,328.33,54.554868577346,0.000393103835570281,"1"
2020-04-30,"Seneca","New York",40,34016,39,1,117.6,"rural",34300,0.524927113702624,0.475072886297376,0.930874635568513,0.065131195335277,0.0108454810495627,0.0351603498542274,1768,0.111020408163265,0.122915451895044,0.13533527696793,0.111049562682216,0.124518950437318,0.151457725947522,0.113294460641399,0.0549562682215743,0.0239067055393586,0.807842565597668,0.192157434402332,323.71,105.959037410028,0.00114651928504233,"3"
2020-04-30,"St. Lawrence","New York",52,107740,173,2,48.3,"rural",108047,0.510833248493711,0.489166751506289,0.950623339842846,0.0317824650383629,0.0157153831203088,0.0239247734782086,5535,0.115283163808343,0.168149046248392,0.118392921598934,0.109026627301082,0.125149240608254,0.138532305385619,0.100752450322545,0.0523660999379899,0.0211204383277648,0.8257610114117,0.1742389885883,2680.38,40.3103291324364,0.00160571746797847,"3"
2020-04-30,"Steuben","New York",102,95379,216,11,106.9,"rural",95796,0.498444611466032,0.501555388533968,0.963892020543655,0.0245834899160717,0.0186542235583949,0.0170048853814356,5193,0.121059334418974,0.115453672387156,0.116539312706167,0.1131675644077,0.133533759238382,0.149265105014823,0.113146686709257,0.0579982462733308,0.0256273748381978,0.803227692179214,0.196772307820786,1390.56,68.8902312737314,0.00226464945113704,"3"
2020-04-30,"Suffolk","New York",533,1476601,33664,1228,36.1,"suburban",1481093,0.492283063926438,0.507716936073562,0.860856138000787,0.0990464474546838,0.048703896379228,0.197752605677024,79299,0.117688760935336,0.130476614230167,0.118766343504425,0.117399785158663,0.147958973541837,0.145539139000724,0.0946382165063234,0.0505295751178353,0.0234617272514285,0.831370481124413,0.168629518875587,912.05,1623.91645194891,0.0227983050262055,"2"
2020-04-30,"Sullivan","New York",71,75432,838,12,94.1,"rural",75498,0.514781848525789,0.485218151474211,0.87235423454926,0.117234893639567,0.0234708204190839,0.166216323611221,4280,0.118241542822326,0.116334207528676,0.119354155076956,0.114969932978357,0.137540067286551,0.148282073697316,0.113870566107711,0.0561869188587777,0.0185302921931707,0.81141222284034,0.18858777715966,968.13,77.9833286851972,0.0111093435146887,"3"
2020-04-30,"Tioga","New York",30,48203,88,6,62.2,"small/mid",48560,0.496890444810544,0.503109555189456,0.977512355848435,0.0169275123558484,0.0116762767710049,0.0214785831960461,2501,0.118842668863262,0.113364909390445,0.107537067545305,0.112808896210873,0.129551070840198,0.163467874794069,0.1125823723229,0.0639621087314662,0.0263797364085667,0.797075782537068,0.202924217462932,518.6,93.6367142306209,0.00182561251374396,"1"
2020-04-30,"Tompkins","New York",29,102180,128,2,28.4,"small/mid",102793,0.49151206794237,0.50848793205763,0.841672098294631,0.0586907668810133,0.121807905207553,0.0532331968130126,3920,0.0809101787086669,0.291926493049138,0.127615693675639,0.104063506269882,0.100785072913525,0.111612658449505,0.0888290058661582,0.0382419036315702,0.0178805949821486,0.855048495520123,0.144951504479877,474.65,216.565890656273,0.00125269132902721,"2"
2020-04-30,"Ulster","New York",115,177573,1279,7,64.8,"small/mid",178599,0.49555148685043,0.50444851314957,0.898980397426637,0.0895749696246899,0.028006875738386,0.105179760245018,7834,0.099961365965095,0.123824881438306,0.125773380590037,0.115728531514734,0.138287448417964,0.154754505904288,0.116232453709147,0.0557001998891371,0.0258736051153702,0.802193741286345,0.197806258713655,1124.24,158.861986764392,0.00720267157732313,"3"
2020-04-30,"Wyoming","New York",32,39859,65,3,80.3,"rural",40085,0.541474366970188,0.458525633029812,0.932144193588624,0.0615941125109143,0.00810777098665336,0.0326057128601721,1978,0.105051764999376,0.10814519146813,0.141175003118373,0.123537482848946,0.144542846451291,0.148883622302607,0.109417487838344,0.0507920668579269,0.0191093925408507,0.820681052762879,0.179318947237121,592.75,67.6254744833404,0.00163074838806794,"3"
2020-04-30,"Yates","New York",30,24913,18,1,120.4,"suburban",24841,0.485890262066745,0.514109737933256,0.977537136186144,0.0165049716195,0.0099834950283805,0.0231069602673,1490,0.120687572964051,0.147377319753633,0.107966668008534,0.0937562900044282,0.109858701340526,0.152167787126122,0.123465238919528,0.0603840425103659,0.0243548971458476,0.791795821424258,0.208204178575742,338.14,73.463654107766,0.000722514349937783,"1"
2020-05-01,"Aiken","South Carolina",552,170872,101,6,323,"small/mid",169401,0.483155353274184,0.516844646725816,0.727097242637293,0.264797728466774,0.0158381591608078,0.0585533733567098,9800,0.12177023748384,0.115689990023672,0.127012237235908,0.114916676997184,0.125323935513958,0.1432163918749,0.115630958494932,0.0579158328463232,0.0206728413645728,0.805780367294172,0.194219632705828,1071.03,158.166437914904,0.000591085724987125,"3"
2020-05-01,"Allegany","Maryland",125,70416,118,7,177.5,"small/mid",70975,0.521282141599155,0.478717858400845,0.902557238464248,0.0970905248326876,0.0143289890806622,0.018612187389926,3208,0.0968650933427263,0.153532934131737,0.129327227897147,0.114336033814724,0.12546671363156,0.132384642479746,0.109601972525537,0.0660796054948926,0.0272067629446988,0.797111659034871,0.202888340965129,424.16,167.330724254998,0.00167575551011134,"3"
2020-05-01,"Andrews","Texas",28,18705,20,0,149.7,"rural",18128,0.511584289496911,0.488415710503089,0.956862312444837,0.0259267431597529,0.00981906443071492,0.566416593115622,1569,0.171226831421006,0.138515004413063,0.147782436010591,0.133495145631068,0.113250220653133,0.105582524271845,0.0596866725507502,0.0308362753751103,0.0130736981465137,0.896403353927626,0.103596646072374,1500.71,12.079615648593,0.00106923282544774,"2"
2020-05-01,"Angelina","Texas",160,86715,54,0,184.5,"rural",87092,0.487851926698204,0.512148073301796,0.824805952326276,0.162632618380563,0.0133766591650209,0.224923069857163,5951,0.144915721306205,0.129334496853902,0.128301106875488,0.118242777752262,0.123742708859597,0.123880494190052,0.0925687778441189,0.0508313048270794,0.019852569696413,0.836747347632389,0.163252652367611,797.78,109.167941036376,0.000622729631551635,"3"
2020-05-01,"Apache","Arizona",76,71887,478,6,105.7,"rural",71818,0.491659472555627,0.508340527444373,0.236834776796903,0.0121696510624078,0.00712913197248601,0.0639115542064663,4799,0.157996602523044,0.141802890640229,0.130747166448523,0.107577487537943,0.113188894149099,0.128895263025982,0.0901166838397059,0.0467710044835557,0.0160823191957448,0.847029992480994,0.152970007519006,11197.52,6.41374161421458,0.00664932463449581,"2"
2020-05-01,"Aransas","Texas",140,23510,2,0,595.5,"small/mid",23792,0.493905514458642,0.506094485541358,0.948049764626765,0.0232431069266981,0.0228648285137861,0.274293880295898,1141,0.0971755211835911,0.0954102219233356,0.0917535305985205,0.0928463349024882,0.115248823133826,0.163332212508406,0.165727975790182,0.101042367182246,0.0295057162071284,0.703723940820444,0.296276059179556,252.07,94.3864799460467,8.50701829008932e-05,"1"
2020-05-01,"Arapahoe","Colorado",707,656590,2557,152,107.7,"suburban",651215,0.495555231375199,0.504444768624801,0.802825487742144,0.134526999531645,0.0792702870787682,0.194883410240857,40524,0.132824028930538,0.121529755917784,0.157780456531253,0.143401180869605,0.129884907442243,0.121726311586803,0.0818301175495036,0.0344955199127784,0.014299424921109,0.869374937616609,0.130625062383391,798.1,815.956647036712,0.00389436330129914,"2"
2020-05-01,"Arlington","Virginia",226,236842,1004,42,95.4,"urban",237521,0.50104622328131,0.49895377671869,0.782688688579115,0.107367348571284,0.131066305716126,0.157901827627873,14285,0.0968293329852939,0.106272708518405,0.240606093776971,0.16647370127273,0.125138408814379,0.0984039305998207,0.0648405825169143,0.0283174961371837,0.012975694780672,0.89386622656523,0.10613377343477,25.97,9145.97612629958,0.00423911299516133,"2"
2020-05-01,"Armstrong","Texas",2,1887,2,0,106,"small/mid",1892,0.485200845665962,0.514799154334038,0.970930232558139,0.0147991543340381,0.0047568710359408,0.0798097251585624,108,0.139006342494715,0.0946088794926004,0.0930232558139535,0.118393234672304,0.102536997885835,0.155919661733615,0.135835095137421,0.080338266384778,0.0232558139534884,0.760570824524313,0.239429175475687,909.11,2.08115629571779,0.00105988341282459,"1"
2020-05-01,"Atascosa","Texas",150,51153,19,1,293.2,"suburban",50310,0.49858874975154,0.50141125024846,0.965652951699463,0.016159809183065,0.00797058238918704,0.646571258199165,3671,0.153945537666468,0.135420393559928,0.128900814947327,0.125501888292586,0.119220830848738,0.11725303120652,0.0862254025044723,0.0440866626913139,0.01647783740807,0.853210097396144,0.146789902603856,1219.54,41.2532594256851,0.000371434715461459,"2"
2020-05-01,"Austin","Texas",24,30032,13,0,79.9,"suburban",29989,0.498649504818433,0.501350495181567,0.889226049551502,0.101670612557938,0.0101037046917203,0.275601053719697,1768,0.136916869518824,0.121677948581146,0.113208176331321,0.111340824969155,0.122244823101804,0.145620060688919,0.112207809530161,0.0571876354663377,0.0206409016639434,0.809963653339558,0.190036346660442,646.51,46.385980108583,0.000432871603622802,"3"
2020-05-01,"Bandera","Texas",55,23112,6,0,238,"suburban",22824,0.496275849982475,0.503724150017525,0.968892393971258,0.0156414300736067,0.00823694356817385,0.194093936207501,949,0.0955573080967403,0.0905625657202944,0.0877146862951279,0.0938485804416404,0.1267087276551,0.194269190325973,0.167849631966351,0.0781195233087978,0.0237907465825447,0.730240098142306,0.269759901857694,790.96,28.8560736320421,0.000259605399792316,"1"
2020-05-01,"Bannock","Idaho",223,87808,11,0,254,"small/mid",87138,0.497234272074181,0.502765727925819,0.930627280864835,0.0168927448415158,0.0257293029447543,0.087757350409695,6205,0.146227822534371,0.148224655144713,0.148190226996259,0.12723496063715,0.101276136702701,0.11533429732149,0.0874474970736074,0.0397530354150887,0.0151024811218986,0.857696986389405,0.142303013610595,1111.99,78.3622154875493,0.00012527332361516,"2"
2020-05-01,"Barnes","North Dakota",3,10415,4,0,28.8,"rural",10542,0.504173781066211,0.495826218933789,0.960728514513375,0.0215329159552267,0.013185353822804,0.0212483399734396,555,0.110889774236388,0.134130146082337,0.104439385315879,0.106146841206602,0.113545816733068,0.1504458357048,0.11990134699298,0.0690571049136786,0.0387971921836464,0.772244355909695,0.227755644090305,1491.55,7.06781535986055,0.000384061449831973,"1"
2020-05-01,"Bastrop","Texas",251,88723,82,2,282.9,"suburban",86976,0.509289919058131,0.490710080941869,0.894131714495953,0.082930923473142,0.0128081309786608,0.387267752023547,5922,0.141533296541575,0.128460724797645,0.121412803532009,0.120952906548933,0.128207781456954,0.139452262693157,0.0980730316409124,0.0402754782928624,0.013543966151582,0.848107523914643,0.151892476085357,888.15,97.9294038169228,0.000924224834597568,"3"
2020-05-01,"Beaverhead","Montana",8,9453,1,0,84.6,"rural",9404,0.514036580178647,0.485963419821353,0.966609953211399,0.00957039557635049,0.0105274351339855,0.0495533815397703,437,0.0909187579753297,0.182581880051042,0.106975754997873,0.10240323266695,0.10048915355168,0.15004253509145,0.1237771161208,0.071139940450872,0.0252020416843896,0.779880901743939,0.220119098256061,5541.62,1.69697669634511,0.000105786522796996,"1"
2020-05-01,"Bee","Texas",70,32565,6,0,215,"rural",32587,0.608187313959554,0.391812686040446,0.892871390431767,0.0947617147942431,0.00853100929818639,0.592536901218277,1895,0.117347408475773,0.148157240617424,0.17454813269095,0.15171694233897,0.124865744008347,0.102095927823979,0.0712860956823273,0.0382361064228066,0.0135943781262467,0.876883419768619,0.123116580231381,880.24,37.0205852949196,0.000184246890833717,"2"
2020-05-01,"Belmont","Ohio",106,67006,153,7,158.2,"small/mid",67505,0.511176949855566,0.488823050144434,0.949914821124361,0.0528701577660914,0.00668098659358566,0.0100585141841345,3242,0.106747648322346,0.108910451077698,0.126420265165543,0.116776535071476,0.128005332938301,0.156655062587956,0.119250425894378,0.0599659284497445,0.0292422783497519,0.791541367306125,0.208458632693875,532.13,126.858098584932,0.00228337760797541,"3"
2020-05-01,"Beltrami","Minnesota",62,47188,6,0,131.4,"rural",46847,0.499626443528935,0.500373556471065,0.762375392234295,0.0170555211646423,0.0123807287553098,0.0243345358294021,3318,0.143125493628194,0.171216940252311,0.124917283924264,0.107797724507439,0.0988537152859308,0.12214229299635,0.0920016223023886,0.0469613849339339,0.0221572352551924,0.838879757508485,0.161120242491515,2504.94,18.7018451539757,0.000127150970585742,"3"
2020-05-01,"Berkeley","South Carolina",326,227907,183,10,143,"small/mid",221091,0.496704976683809,0.503295023316191,0.717107435399903,0.2596125577251,0.0369169256098168,0.068840432220217,14285,0.135419352212437,0.131746656354171,0.147636041268075,0.131742133329715,0.12805586839808,0.123243370376904,0.0883618057722838,0.0386944742210221,0.0104888937134483,0.862454826293246,0.137545173706754,1098.86,201.200334892525,0.000802959101738867,"2"
2020-05-01,"Bernalillo","New Mexico",1225,679121,830,36,180.4,"small/mid",678701,0.490601899805658,0.509398100194342,0.870094489325933,0.0458832387163125,0.0395711808292606,0.50346323344153,37745,0.123373915759664,0.128672272473446,0.148893253435607,0.129229218757597,0.120301870779622,0.130049904155143,0.0980284396221606,0.0463871424972116,0.0194503912621316,0.836134026618496,0.163865973381504,1160.83,584.668728409845,0.00122216806725164,"2"
2020-05-01,"Berrien","Georgia",60,19397,17,0,309.3,"rural",19252,0.491065863286931,0.508934136713069,0.87196135466445,0.117026802410139,0.0144400581757739,0.0491896945771868,1227,0.134531477249117,0.119675877830875,0.126116767089134,0.114221899023478,0.13479119052566,0.135933928942448,0.100197382090172,0.0522023685850821,0.0185954706004571,0.829004778724288,0.170995221275712,451.9,42.6023456516929,0.000876424189307625,"3"
2020-05-01,"Bexar","Texas",3341,2003554,1489,48,166.8,"urban",1986049,0.493701817024655,0.506298182975345,0.864617136838014,0.0957876668702534,0.042428963233032,0.604902497370407,141698,0.142126402722189,0.144932980002004,0.160039858029686,0.13521015846034,0.119514171100512,0.105674129893069,0.0724116071657849,0.0343752847991162,0.0143687290696252,0.878844378965474,0.121155621034526,1239.82,1601.88495104128,0.00074317937025905,"2"
2020-05-01,"Bibb","Georgia",782,153159,312,10,510.6,"small/mid",153095,0.469296841830236,0.530703158169764,0.415624285574317,0.565818609360201,0.0260818446062902,0.0340703484764362,10433,0.13689539175022,0.142147032888076,0.136928051210033,0.11566021098011,0.118775923446226,0.125490708383683,0.0914595512590222,0.0457428394134361,0.0187530618243574,0.844044547503184,0.155955452496816,249.76,612.968449711723,0.00203709870134958,"3"
2020-05-01,"Big Horn","Montana",28,13319,3,0,210.2,"rural",13338,0.49790073474284,0.50209926525716,0.328535012745539,0.00899685110211426,0.00907182486129855,0.0698755435597541,1237,0.190733243364822,0.136377267956215,0.130454340980657,0.104288499025341,0.102564102564103,0.114859799070325,0.0814215024741341,0.0356875093717199,0.0108711950817214,0.872019793072425,0.127980206927575,4995.46,2.67002438213898,0.000225242135295443,"2"
2020-05-01,"Big Horn","Wyoming",68,11790,3,0,576.8,"rural",11881,0.503492971972056,0.496507028027944,0.972224560222203,0.0104368319165053,0.00808012793535898,0.0923322952613416,746,0.145442302836462,0.117330191061358,0.1041999831664,0.110596751115226,0.111775103105799,0.137867182897063,0.120865247033078,0.0653985354768117,0.023735375810117,0.790000841679993,0.209999158320007,3137.1,3.78725574575245,0.000254452926208651,"3"
2020-05-01,"Bingham","Idaho",80,46811,4,0,170.9,"rural",46236,0.498226490180811,0.501773509819189,0.906414914785016,0.00880266459036249,0.0169564841249243,0.181114283242495,3453,0.180530322692274,0.136257461718142,0.120944718401246,0.124361969028463,0.1024310061424,0.118154684661303,0.0840686910632408,0.0426940046716844,0.0158750756985898,0.857362228566485,0.142637771433515,2093.98,22.0804401188168,8.5450001068125e-05,"2"
2020-05-01,"Blaine","Idaho",52,23021,497,5,225.9,"rural",22601,0.506880226538649,0.493119773461351,0.961461882217601,0.0112384407769568,0.0167691695057741,0.225255519667271,1085,0.128666873147206,0.11340206185567,0.10269457103668,0.124021061014999,0.135126764302464,0.151851687978408,0.124640502632627,0.0568116455024114,0.0147781071633998,0.803769744701562,0.196230255298438,2643.59,8.54935901558108,0.0215889839711568,"3"
2020-05-01,"Blanco","Texas",15,11931,6,0,125.7,"rural",11702,0.501794565031619,0.498205434968381,0.957614083062724,0.0230729789779525,0.013501965475987,0.198085797299607,511,0.102717484190737,0.105110237566228,0.0865663989061699,0.103230217056913,0.130661425397368,0.185267475645189,0.15219620577679,0.0705862245769954,0.0199965817808922,0.757220987865322,0.242779012134678,709.25,16.4991187874515,0.000502891626854413,"1"
2020-05-01,"Blount","Alabama",79,57826,39,0,136.6,"suburban",57840,0.492738589211618,0.507261410788382,0.971836099585062,0.0216286307053942,0.00541147994467497,0.0957123098201936,3460,0.130307745504841,0.118360995850622,0.119882434301521,0.122181881051176,0.135165975103734,0.131915629322268,0.107935684647303,0.0565871369294606,0.0178423236514523,0.817634854771784,0.182365145228216,644.78,89.7050156642576,0.000674437104416698,"3"
2020-05-01,"Blount","Tennessee",370,133088,58,3,278,"small/mid",131349,0.485020822389207,0.514979177610793,0.95457902229937,0.0382873109045368,0.0125847931845694,0.0345796313637713,6588,0.11374277687687,0.116536859816215,0.117907254718346,0.114922839153705,0.140100038827856,0.144310196499402,0.118676198524541,0.0617362903409999,0.0219110918240717,0.797676419310387,0.202323580689613,558.71,235.093340015393,0.00043580187545083,"3"
2020-05-01,"Blue Earth","Minnesota",70,67653,38,0,103.5,"small/mid",67427,0.503285034185119,0.496714965814881,0.928144511842437,0.0527830097735329,0.0312486096074273,0.0383525887255847,3689,0.109941121509188,0.246310825040414,0.137155738798997,0.109985614071514,0.094917466296884,0.10804277218325,0.0765568689100805,0.0407106945288979,0.0216678778530856,0.861064558707936,0.138935441292064,747.84,90.1623341891314,0.000561689799417616,"2"
2020-05-01,"Bonner","Idaho",114,45739,4,0,249.2,"rural",44727,0.498714423055425,0.501285576944575,0.978357591611331,0.00590247501509156,0.0130122744650882,0.0317705189259284,2265,0.109620587117401,0.0966306705122186,0.0962729447537282,0.109821807856552,0.117781205982963,0.173899434346144,0.155476557783889,0.068124399132515,0.0217318398282916,0.754667203255304,0.245332796744696,1734.57,25.7856413981563,8.74527208727782e-05,"1"
2020-05-01,"Bonneville","Idaho",283,119062,28,0,237.7,"small/mid",116854,0.499555000256731,0.500444999743269,0.965931846577781,0.0125969158094716,0.0184503739709381,0.132575692744793,9772,0.174602495421637,0.133730980539819,0.136914440241669,0.129520598353501,0.101528402964383,0.107065226693138,0.0789874544303148,0.0386208431033597,0.015403837267017,0.866987865199309,0.133012134800691,1866.08,62.6200377261425,0.000235171591271774,"2"
2020-05-01,"Bosque","Texas",14,18685,4,0,74.9,"rural",18691,0.494783585682949,0.505216414317051,0.962709325343748,0.0292654218607886,0.00759723931303836,0.19046599967899,1033,0.12390990316195,0.104488791396929,0.0969450537691937,0.103418757690867,0.117864212722701,0.151623776148949,0.138890375046814,0.0770424268364454,0.0305494623080627,0.753517735808678,0.246482264191322,982.98,19.0146289853303,0.000214075461600214,"1"
2020-05-01,"Boulder","Colorado",384,326196,618,40,117.7,"small/mid",326078,0.503158753427094,0.496841246572906,0.928238028937861,0.0184311729095492,0.0641809628371126,0.139138488337146,14494,0.110114757818681,0.184452799636897,0.140309987180981,0.124715558854017,0.127481768165899,0.125914658455952,0.0884420292077356,0.0380553119192341,0.0160636412146787,0.857439017658352,0.142560982341648,726.29,448.963912486748,0.00189456645697679,"2"
2020-05-01,"Bowie","Texas",608,93245,101,9,652,"small/mid",94324,0.503297146007379,0.496702853992621,0.718799033119885,0.267185445909843,0.0180759933845045,0.0780501251007167,6117,0.13271277723591,0.124231372715322,0.137716805903058,0.128026801238285,0.122280649675586,0.124740256986557,0.0951507569653535,0.0486938637038294,0.0215957762605487,0.834559603070268,0.165440396929732,885.01,106.579586671337,0.00108316799828409,"3"
2020-05-01,"Brantley","Georgia",99,19109,23,2,518.1,"small/mid",18897,0.492776631211303,0.507223368788697,0.954331375350585,0.0449806847647775,0.00476266073979997,0.019897338201831,1146,0.132613642377097,0.123088320897497,0.122400381012859,0.11610308514579,0.143409006720643,0.135577075726306,0.102979308885008,0.048737894903953,0.0144467375773932,0.833836058633646,0.166163941366354,442.36,42.7186002351026,0.00120362133026323,"3"
2020-05-01,"Brazoria","Texas",718,374264,537,6,191.8,"suburban",370200,0.505135062128579,0.494864937871421,0.772166396542409,0.156717990275527,0.0769178822258239,0.311196650459211,25765,0.150359265262021,0.125975148568341,0.141121015667207,0.147347379794706,0.132266342517558,0.115348460291734,0.0735062128579146,0.0328390059427337,0.0116396542409508,0.882015126958401,0.117984873041599,1357.7,272.66701038521,0.00143481606566488,"2"
2020-05-01,"Brazos","Texas",476,229211,202,16,207.7,"small/mid",226758,0.505499254712072,0.494500745287928,0.814917224530116,0.118152391536352,0.0741848137662177,0.260255426489914,13916,0.112176858148334,0.289012956543981,0.160263364467847,0.111894618932959,0.0903430088464354,0.0833796382046058,0.0542781291068011,0.0265304862452482,0.0107515501106907,0.90843983453726,0.09156016546274,585.45,387.32257238022,0.000881284057047873,"2"
2020-05-01,"Brewster","Texas",40,9203,1,0,434.6,"rural",9267,0.505449444264595,0.494550555735405,0.949282399913672,0.024927160893493,0.0181288442861768,0.45030754289414,488,0.105104132944858,0.102082658897162,0.131757850437035,0.125714902341642,0.110823351677997,0.14049854321787,0.138016618107262,0.0685227150102514,0.0248192511060753,0.768641415776411,0.231358584223589,6183.73,1.49861006221164,0.000108660219493643,"1"
2020-05-01,"Broadwater","Montana",23,6237,4,0,368.8,"rural",6085,0.511914543960559,0.488085456039441,0.973048479868529,0.00887428101889893,0.0057518488085456,0.0295809367296631,301,0.110435497124076,0.101232539030403,0.09531635168447,0.105505341002465,0.130649137222679,0.170747740345111,0.14823336072309,0.0673788003286771,0.0210353327855382,0.763352506162695,0.236647493837305,1192.54,5.10255421201805,0.000641333974667308,"1"
2020-05-01,"Brookings","South Dakota",31,35077,13,0,88.4,"rural",35232,0.519045186194369,0.480954813805631,0.940423478655767,0.0213158492279746,0.0345424613987284,0.0342586285195277,2237,0.110240690281562,0.287153723887375,0.13672229791099,0.101158038147139,0.0865974114441417,0.0955665304268846,0.0681766575840145,0.0344856948228883,0.016405540417802,0.880932107175295,0.119067892824705,792.21,44.4730563865642,0.000370613222339425,"2"
2020-05-01,"Buena Vista","Iowa",5,19620,6,0,25.5,"rural",19874,0.507950085538895,0.492049914461105,0.842356848143303,0.0415618395894133,0.101891919090269,0.259836972929456,1482,0.140334104860622,0.14526517057462,0.129566267485156,0.114370534366509,0.105917278856798,0.12906309751434,0.0864949179832948,0.0465935392975747,0.0278252993861326,0.839086243332998,0.160913756667002,574.92,34.5682877617756,0.000305810397553517,"3"
2020-05-01,"Bulloch","Georgia",251,79608,40,2,315.3,"rural",77296,0.490568722831712,0.509431277168288,0.68316601117781,0.307376837093769,0.0182803767335955,0.0412311115711033,4466,0.110057441523494,0.266986648726972,0.140524736079487,0.105982198302629,0.101842268681432,0.102204512523287,0.0703399917201408,0.0334558062512937,0.0108285034154419,0.885375698613124,0.114624301386876,672.81,114.885331668673,0.000502462064114159,"2"
2020-05-01,"Burke","Georgia",86,22383,86,3,384.2,"small/mid",22423,0.476385853810819,0.523614146189181,0.513267626990144,0.483744369620479,0.00793827766132988,0.0325558578245551,1565,0.144539089327922,0.127101636712304,0.12125942113009,0.114882040761718,0.123979842126388,0.14248762431432,0.0977567676046916,0.0437497212683405,0.0144494492262409,0.844044061900727,0.155955938099273,826.97,27.1146474479123,0.00384220167091096,"3"
2020-05-01,"Burke","North Carolina",91,90485,106,8,100.6,"small/mid",90382,0.499900422650528,0.500099577349472,0.876269611205771,0.0791861211303136,0.0405169170852603,0.0624903188688013,4366,0.103881303799429,0.123708260494346,0.11658294793211,0.111438118209378,0.14359053793897,0.150085193954548,0.115188865039499,0.0638180168617645,0.0234006771259764,0.79759244097276,0.20240755902724,507.1,178.233090120292,0.00117146488368238,"3"
2020-05-01,"Burleson","Texas",21,18443,13,0,113.9,"small/mid",18389,0.491870139757464,0.508129860242536,0.854804502691827,0.139213660340421,0.00641687965631628,0.208276687149927,1138,0.121757572461798,0.110663983903421,0.113818043395508,0.105008428952091,0.125509815650661,0.157159171243678,0.11860351296971,0.0570449725379303,0.0285496764370004,0.795801838055359,0.204198161944641,659.03,27.9031303582538,0.000704874478121781,"1"
2020-05-01,"Burlington","New Jersey",233,445349,2769,144,52.3,"suburban",445384,0.492693945000269,0.507306054999731,0.755750094300648,0.20059319598369,0.0636933522533364,0.0833011513660123,22802,0.118396709356421,0.121831947263485,0.125404145636125,0.123955957106676,0.142964273525767,0.14695633430927,0.0953783701255546,0.0510301223214125,0.0228858692723582,0.830705638280675,0.169294361719325,798.58,557.719952916427,0.00621759563847679,"3"
